NTS_TILE, NAME, XMIN_LONG, YMAX_LAT
063C10, "Pelican Rapids", -101, 52.75
063C11, Mafeking, -101.5, 52.75
063C12, "Armit Lake", -102, 52.75
063C13, Roscoe, -102, 53
063C14, Barrows, -101.5, 53
063C15, "Dawson Bay", -101, 53
063C16, "Pelican Bay", -100.5, 53
063D01, "Swan Plain", -102.5, 52.25
063D02, Endeavour, -103, 52.25
063D03, Lintlaw, -103.5, 52.25
063D04, Kelvington, -104, 52.25
063D05, "Nut Lake", -104, 52.5
063D06, "Klogei Lake", -103.5, 52.5
063D07, Reserve, -103, 52.5
063D08, "Mcbride Lake", -102.5, 52.5
063D09, "Pepaw River", -102.5, 52.75
063D10, Weekes, -103, 52.75
063D11, "Porcupine Plain", -103.5, 52.75
063D12, Bjorkdale, -104, 52.75
063D13, "Crooked River", -104, 53
063D14, Mistatim, -103.5, 53
063D15, "Prairie River", -103, 53
063D16, "Hudson Bay", -102.5, 53
063E01, "Leaf Lake", -102.5, 53.25
063E02, "Fir River", -103, 53.25
063E03, "Connell Creek", -103.5, 53.25
063E04, Arborfield, -104, 53.25
063E05, "Carrot River", -104, 53.5
063E06, "Battle Heights", -103.5, 53.5
063E07, "Red Earth", -103, 53.5
063E08, Otosquen, -102.5, 53.5
063E09, "Mountain Cabin", -102.5, 53.75
063E10, "Sipanok Channel", -103, 53.75
063E11, "Tobin Lake", -103.5, 53.75
063E12, "Pemmican Point", -104, 53.75
063E13, "Missipuskiow River", -104, 54
063E14, "New Channel", -103.5, 54
063E15, "Old Channel", -103, 54
063E16, "Cumberland House", -102.5, 54
063F01, "Mossy Portage", -100.5, 53.25
063F02, "Spruce Island", -101, 53.25
063F03, "Overflowing River", -101.5, 53.25
063F04, "Chemong Creek", -102, 53.25
063F05, Turnberry, -102, 53.5
063F06, " ", -101.5, 53.5
063F07, "Connolly Bay", -101, 53.5
063F08, "Kokookuhoo Island", -100.5, 53.5
063F09, "Lamb Lake", -100.5, 53.75
063F10, "Red Earth Lake", -101, 53.75
063F11, "Pasquia Lake", -101.5, 53.75
063F12, "Culdesac Lake", -102, 53.75
063F13, "Barrier Lake", -102, 54
063F14, "The Pas", -101.5, 54
063F15, "Landry Lake", -101, 54
063F16, "Crossing Bay", -100.5, 54
063G01, "Part Of 063G02", -98.5, 53.25
063G02, "Long Point", -99, 53.25
063G03, "Grand Rapids", -99.5, 53.25
063G04, "Napanee Bay", -100, 53.25
063G05, "Perch Lake", -100, 53.5
063G06, "Eating Point", -99.5, 53.5
063G09, "Part Of 063H12", -98.5, 53.75
063G10, "Eagle Island", -99, 53.75
063G11, "Howell Point", -99.5, 53.75
063G12, "Bracken Lake", -100, 53.75
063G13, "Davidson Lake", -100, 54
063G14, "William Lake", -99.5, 54
063G15, "Limestone Bay", -99, 54
063G16, "Mcleod Island", -98.5, 54
063H01, "Makatesibi Lake", -96.5, 53.25
063H02, "Zayets Creek", -97, 53.25
063H03, "Mukutawa River", -97.5, 53.25
063H04, "Birdnest Point", -98, 53.25
063H05, "Belanger Point", -98, 53.5
063H06, "Anderson Falls", -97.5, 53.5
063H07, "Okeskimunisew Lake", -97, 53.5
063H08, "Bennett Lake", -96.5, 53.5
063H09, "Gunisao Lake", -96.5, 53.75
063H10, "Wechaki Lake", -97, 53.75
063H11, "Ininiwekun Rapids", -97.5, 53.75
063H12, "Warren Landing", -98, 53.75
063H13, "Norway House", -98, 54
063H14, "Costes Lake", -97.5, 54
063H15, "Washahigan Lake", -97, 54
063H16, "Beach Lake", -96.5, 54
063I01, "Little Bolton Lake", -96.5, 54.25
063I02, "Molson River", -97, 54.25
063I03, "Paimusk Creek", -97.5, 54.25
063I04, "Pine Creek", -98, 54.25
063I05, "Sugar Falls", -98, 54.5
063I06, "Butterfly Lake", -97.5, 54.5
063I07, "Joyal Lake", -97, 54.5
063I08, "Robinson Lake", -96.5, 54.5
063I09, "Andronyk Lake", -96.5, 54.75
063I10, "Rurak Lake", -97, 54.75
063I11, "Target Lake", -97.5, 54.75
063I12, "Cross Lake", -98, 54.75
063I13, "Hill Rapids", -98, 55
063I14, "White Rabbit Lake", -97.5, 55
063I15, "Bjornson Lake", -97, 55
063I16, "Dubinsky Lake", -96.5, 55
063J01, "Kiskittogisu Lake", -98.5, 54.25
063J02, "Kiskitto Lake", -99, 54.25
063J03, "Gladish Lake", -99.5, 54.25
063J04, "Talbot Lake", -100, 54.25
063J05, "Hargrave Lake", -100, 54.5
063J06, "Hargrave River", -99.5, 54.5
063J07, "Hill Lake", -99, 54.5
063J08, "Horsfall Island", -98.5, 54.5
063J09, "Drunken Lake", -98.5, 54.75
063J10, "Muhigan Lake", -99, 54.75
063J11, Tyrrell, -99.5, 54.75
063J12, "Buzz Lake", -100, 54.75
063J13, "Herb Lake", -100, 55
063J14, "Saw Lake", -99.5, 55
063J15, "Pakwa Lake", -99, 55
063J16, "Duck Lake", -98.5, 55
063K01, "Burntwood Bay", -100.5, 54.25
063K02, Cormorant, -101, 54.25
063K03, "Root Lake", -101.5, 54.25
063K04, "Namew Lake", -102, 54.25
063K05, "Goose Lake", -102, 54.5
063K06, "Egg Lake", -101.5, 54.5
063K07, "Yawningstone Lake", -101, 54.5
063K08, "Dyce Lake", -100.5, 54.5
063K09, "Tramping Lake", -100.5, 54.75
063K10, "Iskwasum Lake", -101, 54.75
063K11, "Cranberry Portage", -101.5, 54.75
063K12, "Schist Lake", -102, 54.75
063K13, "Flin Flon", -102, 55
063K14, "Naosap Lake", -101.5, 55
063K15, "Elbow Lake", -101, 55
063K16, "File Lake", -100.5, 55
063L01, "Archibald Lake", -102.5, 54.25
063L02, "Pine Bluff", -103, 54.25
063L03, "Loyns Lake", -103.5, 54.25
063L04, "Red Bobs Lake", -104, 54.25
063L05, "Seager Wheeler Lake", -104, 54.5
063L06, "Saunders Lake", -103.5, 54.5
063L07, "Suggi Lake", -103, 54.5
063L08, "Leonard Lake", -102.5, 54.5
063L09, "Denare Beach", -102.5, 54.75
063L10, "Hanson Lake", -103, 54.75
063L11, "Limestone Lake", -103.5, 54.75
063L12, "Ballantyne Bay", -104, 54.75
063L13, "Oskikebuk Lake", -104, 55
063L14, "Viney Lake", -103.5, 55
063L15, "Birch Portage", -103, 55
063L16, "Annabel Lake", -102.5, 55
063M01, "Attitti Lake", -102.5, 55.25
063M02, "Pelican Narrows", -103, 55.25
063M03, "Sandy Narrows", -103.5, 55.25
063M04, "Maynard Lake", -104, 55.25
063M05, "Trade Lake", -104, 55.5
063M06, "Manawan Lake", -103.5, 55.5
063M07, "Marchel Lake", -103, 55.5
063M08, "Nemei Lake", -102.5, 55.5
063M09, "Sandy Bay", -102.5, 55.75
063M10, "Wintego Lake", -103, 55.75
063M11, "Iskwatam Lake", -103.5, 55.75
063M12, "Glennie Lake", -104, 55.75
063M13, "Rothnie  Lake", -104, 56
063M14, "Laird Lake", -103.5, 56
063M15, "Gilbert Lake", -103, 56
063M16, "Pagato River", -102.5, 56
063N01, "Nightingale Lake", -100.5, 55.25
063N02, "Batty Lake", -101, 55.25
063N03, Sherridon, -101.5, 55.25
063N04, "Duval Lake", -102, 55.25
063N05, "Kipahigan Lake", -102, 55.5
063N06, "Lamont Lake", -101.5, 55.5
063N07, "Takipy Lake", -101, 55.5
063N08, "Burntwood Lake", -100.5, 55.5
063N09, "Pahayo Lake", -100.5, 55.75
063N10, "Flatrock Lake", -101, 55.75
063N11, Pukatawagan, -101.5, 55.75
063N12, "Sisipuk Lake", -102, 55.75
063N13, "Britton Lake", -102, 56
063N14, "Llama Lake", -101.5, 56
063N15, "Madsen Bay", -101, 56
063N16, "Highrock Lake", -100.5, 56
063O01, "Halfway Lake", -98.5, 55.25
063O02, "Pistol Lake", -99, 55.25
063O03, "Mcneill Lake", -99.5, 55.25
063O04, "Wimapedi Lake", -100, 55.25
063O05, "Parent Lake", -100, 55.5
063O06, "Wimapedi River", -99.5, 55.5
063O07, "Tullibee Lake", -99, 55.5
063O08, "Hambone Lake", -98.5, 55.5
063O09, "Ospwagan Lake", -98.5, 55.75
063O10, "Wuskwatim Lake", -99, 55.75
063O11, "Apeganau River", -99.5, 55.75
063O12, "Apeganau Lake", -100, 55.75
063O13, "Hall Lake", -100, 56
063O14, "Wapisu Lake", -99.5, 56
063O15, "Nelson House", -99, 56
063O16, "Noble Lake", -98.5, 56
063P01, "Allbright Lake", -96.5, 55.25
063P02, "Cotton Lake", -97, 55.25
063P03, "Bulger Lake", -97.5, 55.25
063P04, "Mustekapau Lake", -98, 55.25
063P05, "Thicket Portage", -98, 55.5
063P06, "Landing Lake", -97.5, 55.5
063P07, "German Lake", -97, 55.5
063P08, "Thom Lake", -96.5, 55.5
063P09, "Bear Head Lake", -96.5, 55.75
063P10, "Armstrong Lake", -97, 55.75
063P11, Pikwitonei, -97.5, 55.75
063P12, Thompson, -98, 55.75
063P13, "Mystery Lake", -98, 56
063P14, "Begg Lake", -97.5, 56
063P15, Arnot, -97, 56
063P16, "Gunn Lake", -96.5, 56
064A01, "Split Lake", -96.5, 56.25
064A02, "Assean Lake", -97, 56.25
064A03, "Orr Lake", -97.5, 56.25
064A04, "Strong Lake", -98, 56.25
064A05, "Warnews River", -98, 56.5
064A06, "Meridian Lake", -97.5, 56.5
064A07, "Pelletier Lake", -97, 56.5
064A08, "Crying Lake", -96.5, 56.5
064A09, "Hale Lake", -96.5, 56.75
064A10, "Caldwell Lake", -97, 56.75
064A11, "Campbell Lake", -97.5, 56.75
064A12, "Jensen Lake", -98, 56.75
064A13, "Gauer Lake", -98, 57
064A14, "Wernham Lake", -97.5, 57
064A15, "Christie Lake", -97, 57
064A16, "Bieber River", -96.5, 57
064B01, "Harding Lake", -98.5, 56.25
064B02, "Leftrook Lake", -99, 56.25
064B03, "Mynarski Lakes", -99.5, 56.25
064B04, "Goodwin Lake", -100, 56.25
064B05, "Pemichigamau Lake", -100, 56.5
064B06, "Earp Lake", -99.5, 56.5
064B07, "Livingston Lake", -99, 56.5
064B08, "Barnes Lake", -98.5, 56.5
064B09, "Broughton Lake", -98.5, 56.75
064B10, "Swan Bay", -99, 56.75
064B11, "Issett Lake", -99.5, 56.75
064B12, "Opachuanau Lake", -100, 56.75
064B13, "Fraser Lake", -100, 57
064B14, "Lemay Island", -99.5, 57
064B15, "Cousins Lake", -99, 57
064B16, "Chapman Lake", -98.5, 57
064C01, "Suwannee Lake", -100.5, 56.25
064C02, "Wheatcroft Lake", -101, 56.25
064C03, "Mcknight Lake", -101.5, 56.25
064C04, "Mccallum Lake", -102, 56.25
064C05, "Kamuchawie Lake", -102, 56.5
064C06, "Kadeniuk Lake", -101.5, 56.5
064C07, "Watt Lake", -101, 56.5
064C08, "Turnbull Lake", -100.5, 56.5
064C09, "Eden Lake", -100.5, 56.75
064C10, "Sickle Lake", -101, 56.75
064C11, "Mcgavock Lake", -101.5, 56.75
064C12, "Laurie Lake", -102, 56.75
064C13, "Mcmillan Lake", -102, 57
064C14, "Lynn Lake", -101.5, 57
064C15, "Cockeram Lake", -101, 57
064C16, "Barrington Lake", -100.5, 57
064D01, "Kamatsi Lake", -102.5, 56.25
064D02, "Harriott Lake", -103, 56.25
064D03, "Royal Lake", -103.5, 56.25
064D04, "Lower Waddy Lake", -104, 56.25
064D05, "May Lake", -104, 56.5
064D06, Southend, -103.5, 56.5
064D07, "Finlayson Lake", -103, 56.5
064D08, "Kyaska Lake", -102.5, 56.5
064D09, "Bleasdell Lake", -102.5, 56.75
064D10, "Milton Island", -103, 56.75
064D11, "Ghana Lake", -103.5, 56.75
064D12, "Macoun Lake", -104, 56.75
064D13, "Wathaman Lake", -104, 57
064D14, "Oliver Lake", -103.5, 57
064D15, "Perry Lake", -103, 57
064D16, "Amiskit Island", -102.5, 57
064E01, "Cheesman Island", -102.5, 57.25
064E02, "Wepusko Bay", -103, 57.25
064E03, "Reilly Lake", -103.5, 57.25
064E04, "Robson Lake", -104, 57.25
064E05, "Combe Lake", -104, 57.5
064E06, "Rutherford Lake", -103.5, 57.5
064E07, "Bedford Island", -103, 57.5
064E08, "Beaver Island", -102.5, 57.5
064E09, "Ballentin Island", -102.5, 57.75
064E10, "Patterson Island", -103, 57.75
064E11, "Cairns Lake", -103.5, 57.75
064E12, "Morell Lake", -104, 57.75
064E13, "Nekweaga Bay", -104, 58
064E14, "Brandser Island", -103.5, 58
064E15, "Reynolds Lake", -103, 58
064E16, "Feaviour Peninsula", -102.5, 58
064F01, "Melvin Lake", -100.5, 57.25
064F02, "Dunsheath Lake", -101, 57.25
064F03, "Goldsand Lake", -101.5, 57.25
064F04, "Carswell Lake", -102, 57.25
064F05, "Carriere Lake", -102, 57.5
064F06, "Carlson Lake", -101.5, 57.5
064F07, "Brisebois Lake", -101, 57.5
064F08, "Le Clair Lake", -100.5, 57.5
064F09, "Jordan Lake", -100.5, 57.75
064F10, "Eyrie Lake", -101, 57.75
064F11, "Hjalmarson Lake", -101.5, 57.75
064F12, Sawbill, -102, 57.75
064F13, Brochet, -102, 58
064F14, "Abram Lake", -101.5, 58
064F15, "Attridge Lake", -101, 58
064F16, "Kustra Lake", -100.5, 58
064G01, "Torrance Lake", -98.5, 57.25
064G02, "Numakoos Lake", -99, 57.25
064G03, "Mulcahy Lake", -99.5, 57.25
064G04, "Grandmother Lake", -100, 57.25
064G05, "James Lake", -100, 57.5
064G06, "Mackerracher Lake", -99.5, 57.5
064G07, "Nutter Lake", -99, 57.5
064G08, "Missi Rapid", -98.5, 57.5
064G09, "Hammond Point", -98.5, 57.75
064G10, "Moss Lake", -99, 57.75
064G11, "Sedgwick Lake", -99.5, 57.75
064G12, "Hendry Lake", -100, 57.75
064G13, "Maxwell Lake", -100, 58
064G14, "Wolf Lake", -99.5, 58
064G15, "Little Sand Lake", -99, 58
064G16, "Chipewyan Lake", -98.5, 58
064H01, "Billard Lake", -96.5, 57.25
064H02, "Holmes Lake", -97, 57.25
064H03, "Hood Lake", -97.5, 57.25
064H04, "Mcleod Peninsula", -98, 57.25
064H05, "Wood Lake", -98, 57.5
064H06, "Kilfoyle Lake", -97.5, 57.5
064H07, "Solmundsson Lake", -97, 57.5
064H08, "Freeman Lake", -96.5, 57.5
064H09, "Rusnak Lake", -96.5, 57.75
064H10, "Buckland Lake", -97, 57.75
064H11, "Small Lake", -97.5, 57.75
064H12, "Majury Lake", -98, 57.75
064H13, "Currie Lake", -98, 58
064H14, "Knifehead Lake", -97.5, 58
064H15, "Etawney Lake", -97, 58
064H16, "Einarson Lake", -96.5, 58
064I01, "Merriam Lake", -96.5, 58.25
064I02, "Allan Lake", -97, 58.25
064I03, "Blyth Lake", -97.5, 58.25
064I04, "Ashley Lake", -98, 58.25
064I05, "Legary Lake", -98, 58.5
064I06, "Paragon Lake", -97.5, 58.5
064I07, "Archer Creek", -97, 58.5
064I08, "Nares Lake", -96.5, 58.5
064I09, "Nichol Lake", -96.5, 58.75
064I10, "Lovat Lake", -97, 58.75
064I11, "Quinn Lake", -97.5, 58.75
064I12, "Wasslen Lake", -98, 58.75
064I13, "Dawes Lake", -98, 59
064I14, "Steel River", -97.5, 59
064I15, "Wither Lake", -97, 59
064I16, "Meades Lake", -96.5, 59
064J01, "Fox Lake", -98.5, 58.25
064J02, "Gimby Lake", -99, 58.25
064J03, "Samson Lake", -99.5, 58.25
064J04, "Morand Lake", -100, 58.25
064J05, "Sprott Lake", -100, 58.5
064J06, "Cheyne Lakes", -99.5, 58.5
064J07, "Kinsman Lake", -99, 58.5
064J08, "Porcupine Rapids", -98.5, 58.5
064J09, "Tadoule Lake", -98.5, 58.75
064J10, "Shewfelt Lake", -99, 58.75
064J11, "Lunney Lake", -99.5, 58.75
064J12, "Clisby Lake", -100, 58.75
064J13, "Nicklin Lake", -100, 59
064J14, "Bain Lake", -99.5, 59
064J15, "Seaman Island", -99, 59
064J16, "Frame Lake", -98.5, 59
064K01, "Chartrand Lake", -100.5, 58.25
064K02, "Ducharme Lake", -101, 58.25
064K03, "Easton Lake", -101.5, 58.25
064K04, "Engen Lake", -102, 58.25
064K05, "Whiskey Jack Lake", -102, 58.5
064K06, "Fagnan Lake", -101.5, 58.5
064K07, "Morrow Lake", -101, 58.5
064K08, "Dechief Lake", -100.5, 58.5
064K09, "Pangman Lake", -100.5, 58.75
064K10, "Paulson Lake", -101, 58.75
064K11, "Chipewyan Falls", -101.5, 58.75
064K12, "Lac Brochet", -102, 58.75
064K13, "Misty Lake", -102, 59
064K14, "Rutledge Lake", -101.5, 59
064K15, "Chatwin Lake", -101, 59
064K16, "Stevens Lake", -100.5, 59
064L01, "Zangeza Bay", -102.5, 58.25
064L02, "Fidler Bay", -103, 58.25
064L03, "Hungry Island", -103.5, 58.25
064L04, "Hidden Bay", -104, 58.25
064L05, "Cunning Bay", -104, 58.5
064L06, "Fife Island", -103.5, 58.5
064L07, "Klemmer Lake", -103, 58.5
064L08, "Metka Lake", -102.5, 58.5
064L09, "Sava Lake", -102.5, 58.75
064L10, "Wellbelove Bay", -103, 58.75
064L11, "Killock Bay", -103.5, 58.75
064L12, "Hatchet Lake", -104, 58.75
064L13, "Babiche Lake", -104, 59
064L14, "Bentley Lake", -103.5, 59
064L15, "Bannock Lake", -103, 59
064L16, "Charcoal Lake", -102.5, 59
064M01, "Hara Lake", -102.5, 59.25
064M02, "Eyinew Lake", -103, 59.25
064M03, "Bickerton Lake", -103.5, 59.25
064M04, "Misekumaw Lake", -104, 59.25
064M05, "Mukasew Lake", -104, 59.5
064M06, "Franklin Lake", -103.5, 59.5
064M07, "Hutcherson Lake", -103, 59.5
064M08, "Nunim Lake", -102.5, 59.5
064M09, "Dutton Lake", -102.5, 59.75
064M10, "Emerson Lake", -103, 59.75
064M11, "Battleford Lake", -103.5, 59.75
064M12, "Sakwasew Lake", -104, 59.75
064M13, "Wayow Lake", -104, 60
064M14, "Gebhard Lake", -103.5, 60
064M15, "Warren  Lake", -103, 60
064M16, "Patterson Lake", -102.5, 60
064N01, "Minuhik Lake", -100.5, 59.25
064N02, "Whitmore Lake", -101, 59.25
064N03, "Colbeck Lake", -101.5, 59.25
064N04, "Erickson Lake", -102, 59.25
064N05, "Snyder Lake", -102, 59.5
064N06, "Thanout Lake", -101.5, 59.5
064N07, "Hugill Creek", -101, 59.5
064N08, "Finner Lake", -100.5, 59.5
064N09, "Turner Lake", -100.5, 59.75
064N10, "Sucker Lake", -101, 59.75
064N11, "Kasmere Lake", -101.5, 59.75
064N12, "Wolk Lake", -102, 59.75
064N13, "Veal Lake", -102, 60
064N14, "Tice Lake", -101.5, 60
064N15, "Putahow Lake", -101, 60
064N16, "Bagg Lake", -100.5, 60
064O01, "Adair Lake", -98.5, 59.25
064O02, "Schacht Lake", -99, 59.25
064O03, "Canfield Lake", -99.5, 59.25
064O04, "Doig Lake", -100, 59.25
064O05, "Booth Lake", -100, 59.5
064O06, "Calder Lake", -99.5, 59.5
064O07, "Sandhill Lake", -99, 59.5
064O08, "Baird Lake", -98.5, 59.5
064O09, "Croll Lake", -98.5, 59.75
064O10, "Askey Lake", -99, 59.75
064O11, "Corbett Lake", -99.5, 59.75
064O12, "Drake Lake", -100, 59.75
064O13, "Todd Island", -100, 60
064O14, "Lowry Lake", -99.5, 60
064O15, "Blevins Lake", -99, 60
064O16, "Hutton Lake", -98.5, 60
064P01, "Hebner Lake", -96.5, 59.25
064P02, "Kesselman Lake", -97, 59.25
064P03, "Sellar Lake", -97.5, 59.25
064P04, "Macleod Lake", -98, 59.25
064P05, "Little Duck Lake", -98, 59.5
064P06, "Fallis Lake", -97.5, 59.5
064P07, "Wallbridge Lake", -97, 59.5
064P08, "Caribou Lake", -96.5, 59.5
064P09, "Kellas Lake", -96.5, 59.75
064P10, "Adam Creek", -97, 59.75
064P11, "Abbott Lake", -97.5, 59.75
064P12, "Hollowrock Island", -98, 59.75
064P13, "Wakefield Lake", -98, 60
064P14, "Commonwealth Lake", -97.5, 60
064P15, "Vickery Lake", -97, 60
064P16, "Nabel Lake", -96.5, 60
065A01, "Mowers Lake", -96.5, 60.25
065A02, " ", -97, 60.25
065A03, "Malaher Lake", -97.5, 60.25
065A04, " ", -98, 60.25
065A05, " ", -98, 60.5
065A06, "Edehon Lake", -97.5, 60.5
065A07, " ", -97, 60.5
065A08, " ", -96.5, 60.5
065A09, "Thuchonilini Lake", -96.5, 60.75
065A10, "Hopton Lake", -97, 60.75
065A11, " ", -97.5, 60.75
065A12, "Longpre Lake", -98, 60.75
065A13, "Tatinnai Lake", -98, 61
065A14, " ", -97.5, 61
065A15, " ", -97, 61
065A16, " ", -96.5, 61
065B01, "Trebell Lake", -98.5, 60.25
065B02, "Whitefish Lake", -99, 60.25
065B03, "Laderoute Lake", -99.5, 60.25
065B04, "Indian Camp Island", -100, 60.25
065B05, "Esker Island", -100, 60.5
065B06, " ", -99.5, 60.5
065B07, "Mcaleese Lake", -99, 60.5
065B08, " ", -98.5, 60.5
065B09, "Portage Rapids", -98.5, 60.75
065B10, "Dutcher Lake", -99, 60.75
065B11, "Hammerhead Bay", -99.5, 60.75
065B12, "Josies Hill", -100, 60.75
065B13, " ", -100, 61
065B14, "Burial Hill", -99.5, 61
065B15, "Sealhole Lake", -99, 61
065B16, "White Cliff Lake", -98.5, 61
065C01, " ", -100.5, 60.25
065C02, "Charlie Lake", -101, 60.25
065C03, " ", -101.5, 60.25
065C04, "Roosevelt Lake", -102, 60.25
065C05, "Gale Lake", -102, 60.5
065C06, " ", -101.5, 60.5
065C07, " ", -101, 60.5
065C08, "Hogarth Lake", -100.5, 60.5
065C09, "Simons Lake", -100.5, 60.75
065C10, " ", -101, 60.75
065C11, " ", -101.5, 60.75
065C12, "Tabane Lake", -102, 60.75
065C13, "Rochon Lake", -102, 61
065C14, "Halfway Bluff", -101.5, 61
065C15, " ", -101, 61
065C16, " ", -100.5, 61
065D01, "White Partridge Is.", -102.5, 60.25
065D02, "Klokol Lake", -103, 60.25
065D03, "Deering Island", -103.5, 60.25
065D04, "Striding River", -104, 60.25
065D05, "Meyrick Lake", -104, 60.5
065D06, "Dehoux Bay", -103.5, 60.5
065D07, "Barr Lake", -103, 60.5
065D08, "Gothe Island", -102.5, 60.5
065D09, "Simons Island", -102.5, 60.75
065D10, "Latimer Lake", -103, 60.75
065D11, Suggitt, -103.5, 60.75
065D12, "Lone Lake", -104, 60.75
065D13, "Allen Lake", -104, 61
065D14, "Sherwood Lake", -103.5, 61
065D15, "Kakoot Lake", -103, 61
065D16, "Linklater Lake", -102.5, 61
065E01, "Mallet Lake", -102.5, 61.25
065E02, "Three Wives Lake", -103, 61.25
065E03, "Ridgers Lake", -103.5, 61.25
065E04, "Hinde Lake", -104, 61.25
065E05, "Dolby Lake", -104, 61.5
065E06, "Arnot Lake", -103.5, 61.5
065E07, "Casimir Island", -103, 61.5
065E08, "Taitna Lake", -102.5, 61.5
065E09, "Blue Island", -102.5, 61.75
065E10, "Kakarmik Lake", -103, 61.75
065E11, "Nicol Lake", -103.5, 61.75
065E12, "Nixon Lake", -104, 61.75
065E13, " ", -104, 62
065E14, " ", -103.5, 62
065E15, "Enekatcha Lake", -103, 62
065E16, "Blue Lake", -102.5, 62
065F01, "Mccourt Lake", -100.5, 61.25
065F02, "Black Fly Cove", -101, 61.25
065F03, " ", -101.5, 61.25
065F04, " ", -102, 61.25
065F05, " ", -102, 61.5
065F06, " ", -101.5, 61.5
065F07, "North End Lake", -101, 61.5
065F08, "Calhoun Lake", -100.5, 61.5
065F09, " ", -100.5, 61.75
065F10, "Dimma Lake", -101, 61.75
065F11, " ", -101.5, 61.75
065F12, " ", -102, 61.75
065F13, " ", -102, 62
065F14, " ", -101.5, 62
065F15, " ", -101, 62
065F16, " ", -100.5, 62
065G01, "Ducker Lake", -98.5, 61.25
065G02, "Hawk Hill Lake", -99, 61.25
065G03, "Vera Lake", -99.5, 61.25
065G04, " ", -100, 61.25
065G05, "Hicks Lake", -100, 61.5
065G06, " ", -99.5, 61.5
065G07, " ", -99, 61.5
065G08, "Bernier Lake", -98.5, 61.5
065G09, " ", -98.5, 61.75
065G10, "Krekot Lake", -99, 61.75
065G11, "Sutcliffe Lake", -99.5, 61.75
065G12, "Boland Lake", -100, 61.75
065G13, " ", -100, 62
065G14, " ", -99.5, 62
065G15, " ", -99, 62
065G16, "Carnecksluck Lake", -98.5, 62
065H01, "Ray Lake", -96.5, 61.25
065H02, " ", -97, 61.25
065H03, "Roseblade Lake", -97.5, 61.25
065H04, " ", -98, 61.25
065H05, "Montgomery Lake", -98, 61.5
065H06, "South Henik Lake", -97.5, 61.5
065H07, "Savard Lake", -97, 61.5
065H08, " ", -96.5, 61.5
065H09, "Ayotte Lake", -96.5, 61.75
065H10, "Harling Lake", -97, 61.75
065H11, "Ameto Lake", -97.5, 61.75
065H12, "Oftedal Lake", -98, 61.75
065H13, " ", -98, 62
065H14, " ", -97.5, 62
065H15, "Padlei River", -97, 62
065H16, "Heninga Lake", -96.5, 62
065I01, "Trud Lake", -96.5, 62.25
065I02, " ", -97, 62.25
065I03, " ", -97.5, 62.25
065I04, " ", -98, 62.25
065I05, " ", -98, 62.5
065I06, "Weasel Point", -97.5, 62.5
065I07, " ", -97, 62.5
065I08, " ", -96.5, 62.5
065I09, " ", -96.5, 62.75
065I10, " ", -97, 62.75
065I11, " ", -97.5, 62.75
065I12, "Cairn Point", -98, 62.75
065I13, " ", -98, 63
065I14, " ", -97.5, 63
